country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
SDN,1998,594.0,3.29504774688396,296.364503425796,389.133556866892,4697.427,0.144317181867299,109.912109056538,11.2575910173993,4.89485584551,11250216339.0671,330.0,115.6,2.5375878539861,32549326.0,5.38644520421572,11125359.6268
SEN,1998,669.6,1.39612874451421,161.874193243155,236.665206847713,3428.645,0.37946936743134,259.549337782315,20.8594736660946,24.0738830785,5058224886.77787,550.0,127.3,2.4953247477924,9035367.0,2.89333522345507,3639445.8276
SLV,1998,1886.6,9.19115364506113,125.319681323466,621.723493164539,5812.195,0.988788548402655,199.30832137514102,20.2702167044879,0.64452725924,12008418171.4286,1900.0,39.2,0.665588091953419,5878097.0,2.23145638527303,3329354.1408
SSA,1998,1071.54596888796,2.08692619073135,369.876442211908,650.955795264273,513001.12356887,0.810470182170461,522.228058440958,12.2070404551594,11.2337091018108,332372114164.234,522.417651180044,160.9964563526,2.610493236252,632967300.777234,4.05113344836401,201029635.512385
SWE,1998,4379.7,7.85843471718241,215.895033713342,5769.14876070404,54953.662,6.20819065048917,232.32500761908702,13.332135836779,8.21668766944,254723204065.46,29520.0,4.3,0.026698697553355,8851800.0,0.0743745046704599,7428430.56
SYR,1998,1584.9,0.539443654976561,259.334821562072,1049.91058085341,62709.367,4.12552831110705,1019.03263756098,31.7119292983492,0.259318610555,15200846139.0769,950.0,24.8,2.31454806473466,15200324.0,2.87814088072727,7752165.24
TGO,1998,835.4,1.90013374066332,450.931655395068,411.11841700308,1166.106,0.25912470476135,284.21867578585903,20.5128780604657,11.2566735641,1587350761.33089,330.0,127.6,3.40896617530235,4500173.0,5.30285348472081,1583160.8614
THA,1998,2565.3,6.53927007036114,208.297351611795,1071.88027035122,186503.62,3.02469123488902,587.7850270201819,10.1204415159082,17.6386561396,111859654863.989,2040.0,18.6,1.18543926955447,61660383.0,1.70661308767403,18979065.8874
TUR,1998,2359.4,0.349069821613552,118.280738538241,1160.97870979802,205421.673,3.32706149072844,338.96167687171703,26.6614983341991,1.8883816299,269287100115.075,3390.0,50.6,1.56616141108194,61742674.0,2.38635528349205,39305386.2684
TZA,1998,1195.7,1.8437958434672,457.288050480314,368.436142378303,2555.899,0.0789133644909357,97.9440789168017,5.94018198523799,26.8677803816,9345191090.9173,250.0,141.4,2.48905331636367,32388671.0,4.17133598077883,6989475.2018
UKR,1998,2105.3,1.77397921876831,788.987671345414,2706.20430612778,328636.54,6.55386365134876,1910.7639467147,12.4531321398632,3.50125276406,41883241479.9014,850.0,18.5,-0.893741564457385,50143939.1300684,-0.86391307803189,33626525.5806238
UMC,1998,3185.33644065338,3.19307282986056,269.839970481316,1279.12684071079,7924734.2150523,3.54723790494802,747.3472736684789,18.0907570817452,11.0268682547276,4286282841896.96,1863.26134015018,36.799437616,1.05046221875841,2234057716.8501,2.46195548026581,1098769962.67841
URY,1998,3437.0,0.646421114605058,89.8945217165892,905.639294799597,5687.517,1.73729523409047,172.445393045398,48.8265709750371,0.250941702392,25385928196.3987,7280.0,18.2,0.538906509676072,3273776.89663529,0.714924156881362,2978482.22055879
USA,1998,5676.1,2.04816382564924,210.58149588466,7803.65462164768,5449077.659,19.7534843032909,533.047459837843,42.7056334147774,14.8085637278,8741000000000.0,30930.0,8.8,1.16571445286186,275854000.0,1.62607339572336,216214365.2
UZB,1998,2357.6,0.931351445248341,1341.05306508529,2072.31819882749,117571.354,4.88841852729616,3163.42763054408,8.83690491039874,2.25544398782,14988971210.8383,620.0,65.5,1.6094902947862,24051000.0,1.02824691465392,9076847.4
VEN,1998,3089.1,5.45771791543581,242.721024579657,2472.43988382523,167321.543,7.14652300004271,701.5787910963301,32.3097638064323,53.7414107582,91338542541.7674,3360.0,26.2,1.95814071594621,23413000.0,2.61536687768969,20729870.2
VNM,1998,3838.7,6.1412144148828,322.135575611795,473.116611866736,47781.01,0.633227576756348,431.151908039798,9.53953347831791,5.73027002228,27209601995.8276,360.0,38.0,1.53498665657181,75456300.0,3.34148739633567,17702047.98
WLD,1998,3058.38041045586,2.4154391980737,210.685514007084,1623.01958077292,24292320.0,4.10175472087763,549.1801921469121,17.9988674163912,10.939470845328,30080879007553.1,5112.52991809209,78.2540964515,1.36297968883727,5922421415.48686,2.20654238118985,2709260817.3567
YEM,1998,1081.4,-3.47230390937963,113.315354783453,236.962047275653,12200.109,0.72980908484553,348.995023989039,7.30601159907518,0.52066087458,6318571349.91386,390.0,104.8,2.97444920208064,16716850.0,4.97052345833444,4229363.05
ZAF,1998,2182.2,0.409796578700334,350.189106395952,2635.68711455743,372218.835,8.8835716723431,1180.3108223126799,29.4210819340569,6.84475616591,134295556521.532,3290.0,71.0,2.35111577503288,41899682.7772342,3.21288053365106,23438682.5455848
ZAR,1998,810.9,0.986360740265062,969.970688864081,296.673040822956,2533.897,0.0534875444314015,174.877198729815,14.6625704321754,9.98615614737,6217806274.76302,110.0,181.4,2.14265432950212,47373590.0,3.10486106590832,13852037.716
ZMB,1998,1211.1,6.11638951728979,613.988414270599,628.578655488327,2313.877,0.238986070936572,233.438850406258,10.3385974345537,35.9806385966,3237203900.11614,320.0,165.5,2.76389886984835,9682058.0,1.48432647396326,3458431.1176
AGO,1999,620.3,40.1570869489255,201.808972556292,531.897946760463,9156.499,0.677678138929029,257.119866271484,18.0240127446282,12.3998266057,6154480286.73835,390.0,203.3,2.801776072338,13511575.0,4.90711699212122,6485556.0
ARE,1999,4156.8,-1.78524753408209,238.009692353731,11311.8840691769,78374.791,27.053421805306,569.2222941483101,29.2426264343098,0.306298373383,55193466518.727,18890.0,13.1,5.00910101098579,2897038.0,4.85521536892271,2257372.0096
ARG,1999,3351.5,8.46058148953317,157.844244779683,1653.37180296702,145488.225,3.98150323024565,380.106500750897,38.8158363028036,5.41982795111,283523022848.0,7560.0,20.0,1.11836940791219,36541029.0,1.43059089258941,32821152.2478
ARM,1999,1802.4,6.6129058965919,273.350147510956,589.324032946098,3058.278,0.98953415232652,458.982310891644,36.1569378869769,6.93076727928,1845482181.48539,610.0,35.3,-0.59606046092202,3090624.0,-0.962696985279817,2019413.7216
AUS,1999,2110.9,0.848530239633049,193.642975753966,5610.94467927718,325523.257,17.1997916622636,593.593241460728,60.4904575715946,8.40530372923,390208672766.011,21590.0,6.4,1.14681680362601,18926000.0,1.39575730847644,16461834.8
AUT,1999,5939.1,1.42654887700779,116.938441344426,3580.24544793135,61755.947,7.71738459965814,252.066217097192,19.347150891019,22.8266917964,210929628169.614,26200.0,5.7,0.247104245169497,8002186.0,0.246799444643023,5265438.388
BGD,1999,3116.4,0.393186601641826,148.747418142414,138.703612418932,25232.627,0.198346567127337,212.709238375794,11.2102109218531,1.60042550603,45694072379.3677,370.0,91.2,1.91380120919952,127214841.0,3.56386035739311,29539286.0802
BGR,1999,2946.8,6.18963535286969,331.716106148872,2224.9740497076,43981.998,5.35843055555556,798.875707872465,13.8425804093567,4.10627342978,13228374664.8122,1450.0,21.4,-0.595203663126625,8208000.0,-0.27436340796423,5637254.4
BLR,1999,1501.4,3.65778750791003,433.428594312683,2408.82222222222,55819.074,5.56243886397608,1000.8708967900599,16.8000697558545,7.26797099661,12138485328.6267,1400.0,14.6,-0.338241447172441,10035000.0,0.238960711194587,6974325.0
BOL,1999,1366.5,12.1966504286111,154.876424377884,550.081940806522,9768.888,1.20028574229967,337.94231406064404,29.1131176308258,17.6871234952,8285061590.59504,990.0,85.6,2.08033069509447,8138802.0,2.86618935634659,4990713.3864
BRA,1999,2720.9,4.86927795380282,141.200496397275,1086.14377242135,322068.943,1.87318790344127,243.517542085277,36.8614392015051,16.8225121886,586863191444.692,4130.0,37.8,1.48037724764946,171936271.0,2.32847412448768,138443085.4092
CAN,1999,3087.7,3.74868867031827,257.53116253309,8010.93409007449,477868.772,15.6682395603819,503.6940640706969,41.8731081470989,7.86784936116,661264723699.266,20870.0,6.3,0.827369318170541,30499200.0,1.28329715962238,24137066.88
CHE,1999,5790.7,4.63291221684572,105.1730755934,3546.48543417367,40700.033,5.70028473389356,169.04523882850302,15.0155042016807,22.8247161247,268211560893.356,40020.0,5.8,0.421053227063197,7140000.0,0.339298241586471,5237904.0
CHL,1999,4061.1,12.0021669975968,159.020259347225,1613.01533388872,62225.323,4.08528970478855,402.751179555025,34.2142631905589,16.495478866,72995286764.4168,4920.0,11.3,1.27117952333956,15231557.0,1.62226238834584,13038212.792
CHN,1999,4947.0,3.57738295167943,349.453174908817,866.724905905878,3318055.614,2.64864924664833,1067.90387832886,13.0001610875405,14.8615351695,1083277930359.88,840.0,34.7,0.865851392993279,1252735000.0,3.41819411961609,437455062.0
CIV,1999,1645.7,2.57776847703015,224.206758968233,430.360017851504,6266.903,0.385824405990831,201.00482389118298,18.0704861062586,22.5925235424,12556439824.5899,720.0,149.7,2.26857562844445,16242889.0,3.24828955294279,6997436.5812
CMR,1999,1893.5,-0.147759576519917,216.989564321714,394.846375804936,3080.28,0.201009511127312,110.46566187955601,16.3813667808858,7.76784396897,10486456218.2642,640.0,148.0,2.29612805987109,15324051.0,4.19231018144098,7505720.1798
COG,1999,757.5,22.8646565364377,79.1476220098898,235.525720216126,821.408,0.268834867156482,90.3410482271537,31.1725294941444,7.80790243879,2353906123.11191,490.0,105.1,2.72404260599234,3055437.0,3.38228160139825,1769709.1104
COL,1999,3146.6,1.74959319478361,105.700917422934,681.338527081526,56512.137,1.44522513600292,224.208109018198,33.407382869904,20.3665489714,86186156584.3817,2320.0,27.8,1.71151716504236,39102653.0,2.15832047746212,28067884.3234
CRI,1999,3676.8,3.92154324788451,86.2085421778024,704.855586735653,5522.502,1.44134052841913,176.285565547198,26.0050622418768,20.761881776,15796567138.0566,3480.0,13.5,2.4017270465264,3831504.0,3.50442602141787,2236065.7344
CZE,1999,4350.8,10.4874109603443,233.12714889566,3794.38033647768,111931.508,10.8851024020228,668.7818993855859,11.4412039288145,15.1219130866,60192136074.6907,5600.0,7.2,-0.115658065940312,10283000.0,-0.277426779317687,7621759.6
DEU,1999,6697.6,2.60805177549997,137.95234573377,4088.57473168711,824466.278,10.0438105668376,338.88758766288504,7.65879737351834,37.0561954772,2143618154698.49,26140.0,5.6,0.0487406610058058,82087000.0,-0.00593402290093374,60038431.8
DNK,1999,5862.0,9.68579062775092,117.443401807061,3604.52075544203,50930.963,9.57508933353713,311.977968843517,20.1577105647917,4.94817485701,173944697686.42,32400.0,5.7,0.341652518392754,5319111.0,0.364580262763507,4525499.6388
DOM,1999,3995.6,6.16240942348884,157.990697278317,878.739404911042,18870.382,2.23102578762956,401.121558750609,21.0616275588887,22.1327798134413,21709041189.3244,2470.0,42.4,1.59075320997179,8458164.0,3.09848416409195,5200079.2272
DZA,1999,1069.9,0.599704606747247,146.395344713353,883.709563869376,92118.707,3.06052282118249,507.006274152219,7.32892543641801,6.317288358,48640613515.0702,1560.0,50.6,1.42313514307429,30099010.0,2.71875503959558,17770455.504
ECA,1999,1808.03313875292,1.697834618262,422.932149466945,2654.88122065194,2654211.36225569,6.67171856177794,1067.39675434987,17.0152306762652,7.40698495196493,637560917684.092,1699.11044366567,39.8943490463,0.00537961668788967,397830234.845574,0.0814432683781092,250941946.685461
ECU,1999,2122.5,3.88688486960305,117.040257218799,633.297327963644,21272.267,1.75106501479891,323.61592365769695,27.5618059252952,24.9404928128,16681996553.8681,1490.0,34.2,1.56468903234948,12148188.0,2.4043245276401,7264616.424
EGY,1999,7166.4,1.17439282657421,172.47300940942,690.029916426131,125393.065,1.8868261942555,471.612294204937,20.4833985021563,4.28688880517,90710703939.461,1330.0,50.1,1.74242385291417,66457136.0,1.64865919531781,28337322.7904
EMU,1999,5321.53739695363,6.7065442142887,136.75272165519,3691.85451701723,2589925.093,8.25349863760623,305.723965196213,17.7347638082435,14.172942191898,6875006599481.69,21954.797372367,6.1414334902,0.24504123024154,313797240.021252,0.405532997077643,225206013.307311
ESP,1999,2708.7,2.99789616488499,120.674615988456,2911.00298675683,282384.669,7.07265693622617,293.19453249618897,23.6871481794559,8.55072266442,617879821010.015,15230.0,6.8,0.51647612981514,39926250.0,0.62016141556483,30431787.75
ETH,1999,1124.5,0.894076794867433,556.675335598256,284.137110689058,5075.128,0.079461764167002,155.67978476174,3.64469002285717,17.7110757158,7827068144.67499,130.0,144.5,2.68914169088735,63868806.0,4.05902612670353,9388714.482
FIN,1999,2541.1,3.57031563000654,241.795483276239,6283.99148507415,55423.038,10.7295731336418,412.852615627956,19.4209341556854,8.83422314313,130217344981.888,24980.0,4.4,0.241251285053863,5165446.68736403,0.143196054637883,3159187.19399184
FRA,1999,7267.5,3.15750540404329,150.42398752538,4130.75727445843,371309.419,6.15241888979642,224.043999886434,22.1602783599847,13.7263379498,1456430108672.49,24770.0,5.5,0.317002955525858,60351778.0,0.555318969284374,45638014.5236
GBR,1999,7043.5,5.94566839600758,132.415021983866,3783.75538955708,535550.682,9.12624704626421,319.37905039964096,26.1762602137409,23.7277268135,1502556220676.27,24810.0,6.7,0.333405882184416,58682466.0,0.423011622946956,52415178.6312
GHA,1999,1296.9,3.16090734603835,385.464789707776,406.069756710898,6560.263,0.350522364246955,332.73600702679204,14.6595078906046,13.9953782527,7709811561.08343,390.0,101.8,2.34930110758474,18715676.0,4.17050484088051,8088915.1672
GRC,1999,3667.8,0.422073122336667,120.055285624304,2363.44298447119,86636.542,7.96072241109988,404.37903902058196,29.1075990076266,7.18042920956,134407989985.084,12760.0,8.2,0.442030344665279,10883000.0,0.576303638789718,6488444.6
GTM,1999,1737.1,0.844020553740935,160.409698491595,627.750399706077,8929.145,0.813640378797253,207.910354026958,8.14067284752377,29.005147223,18317089473.0904,1710.0,50.5,2.31521225255083,10974314.0,3.21409470939414,4905518.358
HND,1999,1169.7,4.41690230362146,172.17004884586,480.061128074712,4741.431,0.778539132936321,279.216776171054,12.6082154766276,17.9078058349,5372543554.00697,790.0,39.1,2.109995900502,6090164.0,3.06956460668752,2678454.1272
HUN,1999,4706.3,6.88463563614843,195.286610264829,2490.75655944354,60362.487,5.89619634814257,462.28853394724,17.6600898849625,5.1067265366,48044272335.9396,4430.0,11.5,-0.283260592609641,10237530.0,-0.468503022209123,6625729.416
IDN,1999,3895.7,-1.33257352862226,286.576996934419,725.925087517839,237595.931,1.12812808305687,445.356640456205,9.29050183073254,13.5176037688,140001352527.221,570.0,56.3,1.32466440890757,210610776.0,4.51854865969082,85760707.9872
IND,1999,2313.6,0.481399696122763,259.496724643519,448.784606341533,1144390.026,1.14551720290261,662.362206670287,11.236879271244,5.31763650573,450476199267.528,440.0,88.2,1.69937072883366,999016010.49748,2.50317483740985,274529599.684708
IRL,1999,7170.7,19.0281660987283,118.345425543898,3539.83822247127,40098.645,10.6793423113861,357.036460691022,26.0952022299007,0.951721470247,96292879615.3846,21890.0,7.2,1.13367752167159,3754786.0,1.53588030875277,2210067.0396
IRN,1999,2047.7,0.0334428858037396,283.299483229614,2055.00706482515,316671.119,4.92656284491127,679.1668661150469,23.7748063277398,5.76195492981,104656040167.701,1630.0,46.3,1.79780835205489,64278307.0,3.06766668576761,40752446.638
ISR,1999,1668.3,3.74580384049348,125.731804351224,2739.6053877551,62155.65,10.1478612244898,465.727256839144,57.8351510204082,18.742814883,110790638717.837,16490.0,7.2,2.5464337258973,6125000.0,2.65602293865725,5592125.0
ITA,1999,5047.3,0.578175873944455,110.588413511679,2957.04458153371,437018.392,7.6775560749839,287.127475615892,18.1224053104668,9.30718922394,1200821526741.96,20990.0,5.9,0.0186238552797148,56921550.0,0.108029314967788,38217128.67
JOR,1999,3011.0,1.93790313688796,280.834775072033,991.464800769149,14568.991,3.11269971156928,881.6796347053339,21.3659651746608,9.41169759351,8151541084.4784,1650.0,30.2,1.79140155214828,4680500.0,1.81695412670918,3663895.4
JPN,1999,5998.9,0.281738169956082,145.17412532071,4045.35191472562,1197880.555,9.45819624950651,339.42297149365703,47.1780276352152,15.7564734454,4368734790196.9,32370.0,4.7,0.1896783940218,126650000.0,0.374237043763272,82423820.0
KAZ,1999,1303.8,9.40677613491902,488.772317771202,2399.14438066977,116493.256,7.80345209460659,1589.77983885764,7.62959880120693,2.52093453333,16870817134.7767,1290.0,45.1,-0.952511041847735,14928425.8540544,-0.810111587382807,8392761.01514939
KEN,1999,1427.7,0.402863318147874,340.727876801862,445.936981344129,10172.258,0.333931014858634,255.14727517803598,6.98587828030808,11.6069479712,12896050251.685,440.0,114.0,2.54588975777347,30462154.0,3.26420993212271,5958397.3224
KOR,1999,6367.4,2.09551293107681,213.018670657794,3708.67078533582,395005.573,8.47342327906128,486.69657332849397,49.6593989317202,2.17917659877,445399303511.045,9220.0,5.8,0.710413734370836,46617000.0,1.0640387555691,36976604.4
LAC,1999,2822.14231846996,4.75798902349707,142.872506695647,1146.73075407346,1306420.088,2.57796532994145,325.770182384912,33.0055937002453,14.9476315315069,1851581310713.15,3761.33669224964,36.2599727826,1.52959756799007,506764025.422199,2.14195415618769,379601872.878491
LIC,1999,1711.39728251718,1.68081863081377,342.641866741903,314.691829898052,172432.611471735,0.274070208347653,350.154094812441,9.32774372450316,10.0537205754036,165223166305.412,266.298039401081,139.819127416,2.35245640855324,629154888.856096,3.62233693079266,151851868.61738
LMC,1999,2262.41097084696,1.19422774822429,289.743503190276,596.191605325948,2559061.72023685,1.23453057564463,600.239651976773,12.7482808801045,9.18789466115695,1180124362473.76,567.636991632031,92.1611955298,1.75306452296616,2072902664.96688,2.91407004922914,724918734.161447
LMY,1999,2637.82297805464,3.05617032261995,273.664029570183,893.955633341098,10643991.0248059,2.14674596787506,678.27213293615,15.0492270439295,10.5488632266132,5381619603849.91,1096.75785305405,83.4140168367,1.47885808324071,4958197748.63337,2.67131020975013,2001788469.67623
MAR,1999,743.1,0.00667404192874494,122.062610655127,358.369590598702,33153.347,1.16554860296999,396.992125046863,18.8338631268691,1.54490509055,39734023742.7921,1290.0,57.6,1.27986381949397,28444414.0,1.88569679707,15069850.5372
MEX,1999,2708.3,2.88425674020771,132.077075321894,1490.07477031872,380814.283,3.86559759359334,342.638392853233,34.6716908076431,5.21815047109,481202434426.851,4380.0,30.8,1.54646171522506,98513690.0,1.89634768648557,73333590.836
MIC,1999,2783.31707553728,3.09353380018056,272.239670099657,957.351953898413,10471844.8990029,2.4189746413233,688.7854402628451,15.7767316480425,10.6411744547072,5216715255622.15,1217.55193675816,69.7102736825,1.35313460205148,4329042859.77728,2.59401996549384,1849936601.05885
MNA,1999,1887.97717301928,0.492013475973996,213.197324042217,1088.65928958898,816263.199,2.99849872717694,590.1848176127689,20.1600669104887,3.58601901255883,406556283161.699,1583.66618976161,51.3428373102,1.9141856837861,272223960.477883,2.55692355945259,149761784.200428
MOZ,1999,985.5,8.58134005308168,745.008089227658,382.766410810289,1188.108,0.066988528186075,130.38499192871,5.96054621585305,14.8217649361,4448023241.57899,240.0,180.0,2.51484550051281,17735992.0,5.58152533981006,5285325.616
MYS,1999,2910.3,4.92146653192442,185.891847731835,1784.99160693831,107934.478,4.71995379683604,491.543449892011,8.2234206521356,17.7678176128,79148423191.0766,3350.0,11.2,2.41325381691432,22867698.0,4.50948761947916,13889839.7652
NGA,1999,1239.2,2.88968126683586,507.30781293058,724.179142393942,44788.738,0.370815560895906,259.766707139427,13.4605469937809,12.8448710943,34776040200.1343,270.0,190.8,2.34635389435585,120784408.0,4.08468834811908,50463725.6624
NLD,1999,7469.7,10.0053744418031,138.429717909682,4521.19101550142,163027.486,10.3149310977539,315.822312577411,12.5920468206264,11.8266007412,411456424461.965,26260.0,6.3,0.679302953427545,15805000.0,1.7375139293496,12011800.0
NZL,1999,6168.5,1.98569817995753,194.607187077836,4288.90120205471,31558.202,8.22878203958176,373.377713861174,27.2743865870512,25.5971783752,57698043178.1618,14710.0,7.6,0.525484536213216,3835100.0,0.618964328016956,3283612.62
PAK,1999,2217.9,0.844795024739831,241.530110786409,437.342761436982,100384.125,0.710628382686245,392.456825932643,16.3861084755064,10.2937987627,62973855718.8874,450.0,102.0,2.47467085754991,141261069.0,3.32885542884621,46503143.9148
PAN,1999,2035.1,6.59549767376902,106.299459278414,857.964241028874,5669.182,1.95513574807321,242.236054718142,36.1202578530547,17.6441911694,11456300000.0,3620.0,26.4,1.96283033675336,2899636.0,3.77368219221652,1874324.7104
PER,1999,3109.9,3.76631151007236,88.0254660236043,481.074158890428,29358.002,1.1522622319135,210.837389768604,28.0440701221265,5.49397586337,51509515206.3704,2110.0,43.8,1.58017160101678,25478577.0,1.69351817025021,17992971.0774
PHL,1999,2464.7,1.50249751473302,195.488562516072,515.988371920148,73020.971,0.964997615224198,365.60125556629805,14.4917455410454,9.81183789212,82995145600.7288,1030.0,41.8,2.17595169345713,75669587.0,3.75078739027103,43585682.112
POL,1999,2959.3,4.32846021879061,214.490642863098,2405.37120389053,317133.161,8.20355840964354,731.523897103034,4.3025350509597,21.8191349197,167958110564.113,4390.0,10.3,-0.0210671570079903,38658000.0,0.0438257706107607,23836522.8
PRT,1999,2829.3,0.925827820336424,118.061864189326,2409.47405150383,64689.547,6.35831993316296,311.551437523407,38.3529192058188,5.91945640312,126113360323.887,12110.0,7.7,0.4432849416172,10174000.0,1.67902434192514,5467507.6
PRY,1999,2205.3,1.29593392385507,196.10859965715,785.91967502386,4503.076,0.860414073255293,214.697003260895,27.8996831062277,4.3673870045,7292038448.91154,1490.0,36.7,2.11571019054301,5233615.0,3.29349340408825,2860693.959
ROM,1999,3178.4,2.92478686515165,239.940075859656,1607.41827609358,89639.815,3.99144353676468,595.804638558864,8.74051351158078,4.64949144464,35592337082.8604,1580.0,27.9,-0.200200254433393,22457994.0,-0.386593610873566,12037484.784
RUS,1999,1452.5,1.68929686929839,531.631421000044,4162.33817468508,1534250.798,10.4863733468208,1339.36391747629,17.2667101818753,9.01273382808,195905767668.562,1760.0,23.6,-0.402445224082378,146309000.0,-0.402445224082378,107390806.0
SAS,1999,2353.2118252709,0.529499104054063,249.424135608573,414.533205401087,1283446.333,0.960687417543982,584.96487365115,11.7154012323045,6.09885984317514,584729946633.874,433.631266974333,91.5035320924,1.83727445728124,1335966631.35358,2.76951646983275,362097444.124888
SAU,1999,3575.4,-0.483938586257172,248.761954071084,4935.51008908917,227229.322,11.6058131491707,584.96177810557,39.8615490749925,31.2943930592,160957062621.867,8050.0,27.1,1.65972267888246,19578923.0,1.93655688109898,15580906.9234
SDN,1999,429.5,3.47124544024773,319.179357428109,421.488940482844,5093.463,0.152642023818682,115.590655885682,11.4002378457812,4.89485584551,10682045000.354,330.0,114.3,2.48611036262912,33368681.0,5.25605086977975,11725754.5034
SEN,1999,803.3,2.97520696275934,160.471049176068,243.317447614093,3700.003,0.399346906440111,263.374524474299,21.1035025393586,24.0738830785,5150798886.57698,550.0,123.8,2.51118875660963,9265135.0,2.90762138680053,3746820.594
SLV,1999,2250.0,1.73129539645865,126.090055055937,643.507276318055,5698.518,0.96403779063571,188.89542134280498,20.6293623481542,0.64452725924,12464655104.0,1990.0,36.5,0.559785419814522,5911094.0,2.10151182254721,3400061.2688
SSA,1999,1108.90957201587,2.7147440515842,378.675187071312,665.255081510671,520580.691518096,0.801565186120466,517.087448985894,12.3421406219628,11.2539872332912,332399838296.679,506.241456108672,157.9404045778,2.60486058863705,649455216.53414,4.03101590982978,209133172.103362
SWE,1999,4276.3,23.4248637657683,202.573108748608,5661.82276966153,51106.979,5.76997527491137,206.442673392137,13.467247725066,8.29218800851,258813540859.799,29370.0,4.2,0.0632439617064733,8857400.0,0.11089705213663,7436673.04
SYR,1999,1072.3,1.65681022400414,266.66865552073,1016.32927033893,64913.234,4.16836384234005,1093.7124552039702,31.9075405226525,0.319915785017,15873875968.9922,920.0,23.9,2.45066486740677,15572833.0,3.00762978051392,7988863.329
TGO,1999,1060.8,2.70002445304266,503.068445432803,454.81592877198,1536.473,0.330370731283573,365.420557393557,20.8661434253457,11.2566735641,1576092231.45135,320.0,125.6,3.29135165101722,4650754.0,5.150036530749,1666830.2336
THA,1999,2537.3,4.9765069930785,212.909130594677,1130.62071422516,196947.236,3.15576880309792,594.268249088153,10.0719196904775,18.6776342216,122629741697.716,1930.0,18.2,1.20620773844713,62408639.0,1.72467941186582,19309232.9066
TUR,1999,2075.1,0.313511667128571,120.170344163186,1122.55977641769,196767.553,3.13860810976527,335.988893123781,26.9069646096759,1.8883816951,249751470869.15,3510.0,46.5,1.52683447649146,62692616.0,2.34035585926787,40236120.9488
TZA,1999,1769.2,5.32799962822173,466.075102872432,384.102534829258,2537.564,0.0764388555034814,92.751919635398,6.0774933386912,26.8677803816,9697835544.33643,280.0,136.0,2.46599967698313,33197305.0,4.12044917869268,7283488.717
UKR,1999,2002.6,1.57058253053217,786.871107180468,2719.06444850325,332549.229,6.69472119470046,1937.38794298836,12.5299280218922,3.50124610104,31580639053.2013,760.0,18.1,-0.942908045815513,49673349.9915196,-0.913088454122968,33320883.1743113
UMC,1999,3249.00829192223,3.65036921834559,265.453004466973,1285.47761211795,7912614.32211727,3.50714655956132,723.517530807769,18.5206078171631,11.2131845308614,4036637432009.38,1814.29409453369,35.1622146923,0.988447066239146,2256140194.81039,2.38884435419084,1125017866.8974
URY,1999,3896.2,0.981072955804024,100.061927416772,984.000622353365,6725.278,2.04489145834602,207.94273502676398,48.7055375103098,0.250941702392,23983945190.6167,7300.0,17.6,0.458421878580089,3288819.05812235,0.634130247967944,2997429.68957271
USA,1999,5732.9,3.11195570368778,206.235171265495,7923.24722978784,5528149.18,19.8113144352064,515.671126628314,42.9163911983945,14.8088797828,9301000000000.0,32630.0,8.6,1.14833997482296,279040000.0,1.60658932170116,219716096.0
UZB,1999,2520.9,0.7096656112296,1320.39721965062,2097.69672131148,117421.007,4.81233635245902,3029.1297475251204,8.73211885245902,2.25544398782,17078465982.0282,650.0,64.2,1.44065565702318,24400000.0,0.856014076785192,9154880.0
VEN,1999,3318.0,2.94975807402864,244.220228611142,2294.68739263418,172616.691,7.23244190723593,769.738231739852,32.2322998282147,53.7414107582,97974136436.6528,3550.0,25.4,1.9205328026051,23867000.0,2.57346769010297,21270270.4
VNM,1999,3971.1,4.92266362876429,307.219624422063,465.710167670409,48026.699,0.627007416768608,413.624173277286,9.64616099649202,5.95421197224,28683658004.771,370.0,36.4,1.50003141446132,76596700.0,3.27447594436852,18291291.96
WLD,1999,3103.23673484968,3.91848546402114,207.88372660598,1637.83541097469,24076144.0,4.01198465189448,525.362592800865,18.2051452409908,11.0851375883231,31210158197276.9,5119.77783054448,76.4830878634,1.32774143598182,6001055858.63374,2.17544822613129,2768199383.74915
YEM,1999,1111.1,-4.11899951499558,124.490432143981,259.823433706634,13894.263,0.807407260623736,386.85686412999996,7.50203939984522,0.52066087458,7467832877.38091,380.0,102.1,2.89859063528445,17208494.0,4.85560025469416,4439791.452
ZAF,1999,2196.0,1.12876710758356,354.174254799071,2663.46081267166,371034.394,8.64408838254709,1149.4494481542602,29.5833834037873,6.84475616591,133183580945.092,3150.0,74.7,2.41408452394071,42923484.5341401,3.26848630394437,24217429.9741618
ZAR,1999,787.2,0.236878667425149,1032.54330018801,295.731841405836,2247.871,0.0464149630936506,162.057149284288,14.9087470342172,9.98615615164,4711272704.0,100.0,181.4,2.20520368855373,48429878.0,3.15824017362315,14296499.9856
ZMB,1999,1323.5,5.17350575284973,601.739056146469,613.084112149533,1807.831,0.181780803942438,178.41696958408502,10.4220916500211,35.9806385966,3131338936.0931,320.0,161.3,2.68069938414856,9945115.0,1.38454148029116,3506647.549
